_ID;FOURNISSEUR;FAMILLE  ;REF_FABRICANT;REF_DISTRIBUTEUR;DESIGNATION;MARQUE;PRIX_AU;PRIX_BASE;PRIX_NET;
600152;SOCOLEC;GENIE CLIMATIQUE;11052247;00046052247;TERMINAL BEM 780 Ø160 BLANCHE;ALDES ;UNITÉ;64,80;37,58;
600153;SOCOLEC;GENIE CLIMATIQUE;11033100;00046033100;VMC GROUPE SEUL BAHIA;ALDES ;UNITÉ;216,00;125,28;
600154;SOCOLEC;GENIE CLIMATIQUE;11056040;00046056040;CAISSON VEKITA + 450 SIMPLE;ALDES ;UNITÉ;394,00;228,52;
600155;SOCOLEC;GENIE CLIMATIQUE;11056047;00046056047;CAISSON VEKITA + 2000 ISOLE;ALDES ;UNITÉ;906,00;525,48;
600156;SOCOLEC;GENIE CLIMATIQUE;11023114;00046023114;KIT ACCESSOIRES INSUFFLATION 5 BOUCHES BIO + 5 MANCHETTES TRIDENT Ø80;ALDES ;UNITÉ;68,40;36,94;
600157;SOCOLEC;GENIE CLIMATIQUE;11026021;00046026021;KIT SANITAIRE 15 M3 POUR COMPACT;ALDES ;UNITÉ;12,80;3,71;
600158;SOCOLEC;GENIE CLIMATIQUE;11015180;00046015180;BOUCHE HYGROREGLABLE BWC 30 CORDELETTE;ALDES ;UNITÉ;47,80;27,72;
600159;SOCOLEC;GENIE CLIMATIQUE;11056069;00046056069;VENTILATEUR D'EXTRACTION MINIVEC 160 + PRESSOSTAT;ALDES ;UNITÉ;664,00;385,12;
600160;SOCOLEC;GENIE CLIMATIQUE;11026104;00046026104;VMC SIMPLE FLUX AUTOREGLABLE REPARTIE MONO;ALDES ;UNITÉ;177,00;102,66;
600161;SOCOLEC;GENIE CLIMATIQUE;11070355;00046070355;KIT CONDUIT Ø51 SERIE T POUR 1 PRISE SUPPLEMENTAIRE;ALDES ;UNITÉ;58,60;33,99;
600162;SOCOLEC;GENIE CLIMATIQUE;11033155;00046033155;VMC SIMPLE FLUX HYGROREGLABLE KIT BAHIA COMPACT 3+ HYGRO B;ALDES ;UNITÉ;439,00;254,62;
600163;SOCOLEC;GENIE CLIMATIQUE;11093065;00046093065;RACCORD FEMELLE GALVA POUR ACCESSOIRES Ø160;ALDES ;UNITÉ;4,30;2,67;
600164;SOCOLEC;GENIE CLIMATIQUE;11027034;00046027034;VMC DOUBLE FLUX MOTO VENTILATEUR H 5-7;ALDES ;UNITÉ;546,00;316,68;
600165;SOCOLEC;GENIE CLIMATIQUE;11023974;00046023974;COUDE VERTICAL 90° 60X200;ALDES ;UNITÉ;4,48;4,48;
600166;SOCOLEC;GENIE CLIMATIQUE;11027003;00046027003;ECHANGEUR VMP H POUR VMC DOUBLE FLUX;ALDES ;UNITÉ;728,00;422,82;
600167;SOCOLEC;GENIE CLIMATIQUE;11011413;00046011413;FLASQUE LONG;ALDES ;UNITÉ;2,86;2,86;
600168;SOCOLEC;GENIE CLIMATIQUE;11033130;00046033130;VMC SIMPLE FLUX HYGROREGLABLE KIT BAHIA 3/4 HYGRO B NM;ALDES ;UNITÉ;n'existe plus;n'existe plus;
600169;SOCOLEC;GENIE CLIMATIQUE;11023079;00046023079;KIT ACCESSOIRES INSUFFLATION SUPPLEMENTAIRE 1 BOUCHE ( LIVRE AVEC 1 COUDES MINIGAINE POUR BOUCHES);ALDES ;UNITÉ;13,30;7,71;
600170;SOCOLEC;GENIE CLIMATIQUE;11011568;00046011568;ENTREE D'AIR AUTOREGLABLE EMMA MODULES 22- 30-45;ALDES ;UNITÉ;5,32;3,09;
600171;SOCOLEC;GENIE CLIMATIQUE;11033641;00046033641;KIT BAHIA WC  PRESENCE;ALDES ;UNITÉ;93,70;45,91;
600172;SOCOLEC;GENIE CLIMATIQUE;11070080;00046070080;PRISE DE SERVICE;ALDES ;UNITÉ;18,20;10,56;
600173;SOCOLEC;GENIE CLIMATIQUE;11023980;00046023980;TE 90° HORIZONTAL Ø125;ALDES ;UNITÉ;16,40;9,51;
600174;SOCOLEC;ECLAIRAGE;0651;00058050043;APPLIQUE SIMPLE B 52.00;ARIC ;UNITÉ;14,08;6,67;
600175;SOCOLEC;ECLAIRAGE;0421;00058000421;REGLETTE DE CUIS. FLUO AV INTER 8 W SANS LAMPE NI DIFFUSEUR MF 81;ARIC ;UNITÉ;32,92;15,99;
600176;SOCOLEC;ECLAIRAGE;2945;00058002945;LAMPE LED EN SUBSTITUTION DE LAMPE HALOGENE 8W    LONG 78;ARIC ;UNITÉ;45;27,00;
600177;SOCOLEC;ECLAIRAGE;1746;00058001746;HUBLOT DECO E 27   75 W  270 T  BLANC;ARIC ;UNITÉ;33,56;16,12;
600178;SOCOLEC;ECLAIRAGE;2873;00058002873;TUBE LED T8 11W EN SUBSTITUTION DE TUBE FLUORESCENT BALLAST FERRO  LONG 600;ARIC ;UNITÉ;62;37,20;
600179;SOCOLEC;ECLAIRAGE;4600;00058004600;SPOT TBT ENCASTRE SIMPLE D53 NOIR;ARIC ;UNITÉ;6;3,77;
600180;SOCOLEC;ECLAIRAGE;2874;00058002874;TUBE LED T8 22W EN SUBSTITUTION DE TUBE FLUORESCENT BALLAST FERRO  LONG 1200;ARIC ;UNITÉ;110;66,00;
600181;SOCOLEC;ECLAIRAGE;5266;00058005266;KIT ENCASTRE LED SALLE D'EAU IP65 FIXE BLANC AVEC LAMPE XL4;ARIC ;UNITÉ;230;138,00;
600182;SOCOLEC;ECLAIRAGE;50038;00058050038;KIT ENCASTRE LED 230V 30W Ø240 BLANC TEINTE 3000°K;ARIC ;UNITÉ;216;129,60;
600183;SOCOLEC;ECLAIRAGE;4915;00058004915;KIT SPOT TBT FIXE ELECTRONIQUE  DORE;ARIC ;UNITÉ;39,85;20,51;
600184;SOCOLEC;ECLAIRAGE;0417;00058000417;REGLETTE DE CUIS. FLUO SIMPLE 8 W SANS LAMPE NI DIFFUSEUR MF 8;ARIC ;UNITÉ;30,11;14,87;
600185;SOCOLEC;ECLAIRAGE;50043;00058050043;MINI PROJECTEUR LED 10W NOIR;ARIC ;UNITÉ;109;65,40;
600186;SOCOLEC;ECLAIRAGE;50047;00058050047;PROJECTEUR LED A DETECTION INFRAROUGE 24W  BLANC ;ARIC ;UNITÉ;187;112,20;
600187;SOCOLEC;ECLAIRAGE;1380;00058001380;SUPPORT PATERE MURAL  POUR PROJECTEUR DAY;ARIC ;UNITÉ;9,33;3,58;
600188;SOCOLEC;ECLAIRAGE;0653;00058000653;APPLIQUE INTER +PC  B 52 17;ARIC ;UNITÉ;22,37;10,42;
600189;SOCOLEC;ECLAIRAGE;4934;00058004934;KIT SPOT TBT ORIENTABLE ELECTRONIQUE ALU;ARIC ;UNITÉ;45,38;22,20;
600190;SOCOLEC;ECLAIRAGE;0854;00058000854;TUBE FLUORESCENT Ø 16   8 W;ARIC ;UNITÉ;2,20;1,22;
600191;SOCOLEC;ECLAIRAGE;0553;00058000553;PROJECTEUR DAY BLANC;ARIC ;UNITÉ;43,04;20,01;
600192;SOCOLEC;ECLAIRAGE;0491;00058000491;KIT SPOT FIXE 230V BLANC GU 10 HALOGENE 50W;ARIC ;UNITÉ;27,39;10,04;
600193;SOCOLEC;ECLAIRAGE;1122;00058001122;REGLETTE SDB PRISE 16 A + TERRE + INTER A DIFF. S/S LAMPE;ARIC ;UNITÉ;28,82;16,50;
600194;SOCOLEC;ECLAIRAGE;0418;00058000418;REGLETTE DE CUIS. FLUO SIMPLE 13 W SANS LAMPE NI DIFFUSEUR MF 13;ARIC ;UNITÉ;34,09;16,58;
600195;SOCOLEC;ECLAIRAGE;0422;00058000422;REGLETTE DE CUIS. FLUO AV INTER 13 W SANS LAMPE  NI DIFFUSEUR MF 131;ARIC ;UNITÉ;36,08;17,97;
600196;SOCOLEC;ECLAIRAGE;4916;00058004916;KIT SPOT TBT FIXE ELECTRONIQUE BLANC;ARIC ;UNITÉ;36,34;17,78;
600197;SOCOLEC;ECLAIRAGE;0473;00058000473;KIT SPOT FIXE 230V BLANC;ARIC ;UNITÉ;25,02;8,76;
600198;SOCOLEC;ECLAIRAGE;0652;00058000652;APPLIQUE AVEC INTER B 52 01;ARIC ;UNITÉ;17,60;8,44;
600199;SOCOLEC;ECLAIRAGE;4874;00058004874;SPOT TBT ENCASTRE ORIENT. BLANC S/S TRANSFO ET S/S LAMPE;ARIC ;UNITÉ;9,03;4,43;
600200;SOCOLEC;ECLAIRAGE;1746;00058001746;HUBLOT THERMOPLASTIQUE  230V IP65 270T BLANC SANS LAMPE;ARIC ;UNITÉ;33,56;20,14;
600201;SOCOLEC;ECLAIRAGE;1130;00058001130;REGLETTE SDB SIMPLE  A DIFFUSEUR AVEC LAMPE;ARIC ;UNITÉ;22,28;13,37;
600202;SOCOLEC;ECLAIRAGE;4918;00058004918;KIT SPOT TBT ORIENTABLE ELECTRONIQUE DORE;ARIC ;UNITÉ;45,38;20,93;
600203;SOCOLEC;ECLAIRAGE;4004;00058004004;HUBLOT A DETECTEUR DE PRESENCE IR  230V IP44 ARMILLA BLANC SANS LAMPE;ARIC ;UNITÉ;87,43;52,46;
600204;SOCOLEC;ECLAIRAGE;0475;00058000475;KIT SPOT ORIENTABLE 230V BLANC;ARIC ;UNITÉ;27,39;9,38;
600205;SOCOLEC;ECLAIRAGE;4917;00058004917;KIT SPOT TBT ORIENTABLE ELECTRONIQUE BLANC;ARIC ;UNITÉ;38,94;18,87;
600206;SOCOLEC;ECLAIRAGE;0080;00058000080;TUBE FLUORESCENT Ø38 X 310 - 60 W;ARIC ;UNITÉ;4,86;1,32;
600207;SOCOLEC;ECLAIRAGE;4910;00058004910;KIT SPOT TBT ORIENTABLE ELECTRONIQUE BLANC LUNAR 50/2 1 SEUL BORNIER;ARIC ;UNITÉ;28,62;17,17;
600208;SOCOLEC;ECLAIRAGE;0855;00058000855;TUBE FLUORESCENT Ø 16  13 W;ARIC ;UNITÉ;2,86;1,57;
600209;SOCOLEC;ECLAIRAGE;1131;00058001131;REGLETTE SDB INTER PROTEGE A DIFFUSEUR AVEC LAMPE;ARIC ;UNITÉ;25,17;15,10;
600210;SOCOLEC;ECLAIRAGE;1132;00058001132;REGLETTE SDB PRISE 16 A + TERRE + INTER A DIFF. AVEC LAMPE;ARIC ;UNITÉ;32,03;19,22;
600211;SOCOLEC;ECLAIRAGE;0492;00058000492;KIT SPOT FIXE 230V NICKEL GU 10 HALOGENE 50W;ARIC ;UNITÉ;38,47;19,57;
600212;SOCOLEC;ECLAIRAGE;1134;00058001134;REGLETTE SDB PC RASOIR AVEC TRANSFO + INTER AVEC LAMPE;ARIC ;UNITÉ;54,2;32,52;
600213;SOCOLEC;ECLAIRAGE;4601;00058004601;SPOT TBT ENCASTRE SIMPLE D 50 BLANC;ARIC ;UNITÉ;6,00;3,77;
600214;SOCOLEC;ECLAIRAGE;0554;00058000554;PROJECTEUR DAY BEIGE;ARIC ;UNITÉ;43,04;20,01;
600215;SOCOLEC;ECLAIRAGE;4872;00058004872;SPOT GU10 230V ENCASTRE FIXE BLANC  S/S LAMPE;ARIC ;UNITÉ;7,17;4,30;
600216;SOCOLEC;ECLAIRAGE;0968;00058000968;TRANSFO  50 VA / 12 V PROTEGE  CL II STANDARD;ARIC ;UNITÉ;19,14;8,46;
600217;SOCOLEC;ECLAIRAGE;4877;00058004877;SPOT GU10 230V ENCASTRE ORIENTABLE BLANC  S/S LAMPE;ARIC ;UNITÉ;9,03;5,42;
600218;SOCOLEC;ECLAIRAGE;4612;00058004612;KIT SPOT TBT ETANCHE  SDB FIXE  BLANC TRANSFO ELECTRO + LAMPE;ARIC ;UNITÉ;69,09;36,53;
600219;SOCOLEC;ECLAIRAGE;1451;00058001451;ENCASTRES FLUO COMPACT 2X26W BALLAST ELECTRONIQUE ACIER BLANC COMPLET;ARIC ;UNITÉ;79,44;47,66;
600220;SOCOLEC;ECLAIRAGE;4912;00058004912;KIT SPOT TBT FIXE ELECTRONIQUE NICKEL;ARIC ;UNITÉ;42,23;20,50;
600221;SOCOLEC;ECLAIRAGE;1120;00058001120;REGLETTE SDB SIMPLE  A DIFFUSEUR S/S LAMPE;ARIC ;UNITÉ;18,96;10,86;
600222;SOCOLEC;ECLAIRAGE;1121;00058001121;REGLETTE SDB INTER PROTEGE A DIFFUSEUR S/S LAMPE;ARIC ;UNITÉ;21,96;12,56;
600223;SOCOLEC;ECLAIRAGE;3310;00058003310;REGLETTE TUBE FLUORESCENT SDB IP44 T5 8W;ARIC ;UNITÉ;38,56;23,14;
600224;SOCOLEC;ECLAIRAGE;3311;00058003311;REGLETTE TUBE FLUORESCENT SDB IP44 T5 13W;ARIC ;UNITÉ;43,92;26,35;
600225;SOCOLEC;ECLAIRAGE;0878;00058000878;SUPPORT MURAL FA 57 POUR PROJ. DAY BLANC/BEIGE;ARIC ;UNITÉ;28,73;10,83;
600226;SOCOLEC;ECLAIRAGE;4857;00058004857;SPOT TBT ENCASTRE SIMPLE ALU;ARIC ;UNITÉ;11,08;6,07;
600227;SOCOLEC;ECLAIRAGE;3312;00058003312;REGLETTE TUBE FLUORESCENT SDB IP44 T5 21W;ARIC ;UNITÉ;51,42;30,85;
600228;SOCOLEC;ECLAIRAGE;0642;00058000642;TRANSFO  230 / 12 V PROTEGE  IP20 STANDARD SIMPLE BORNIER;ARIC ;UNITÉ;10,22;6,13;
600229;SOCOLEC;ECLAIRAGE;5204;00058005204;KIT LED ENCASTRE ORIENTABLE GU10  1X6W BLANC;ARIC ;UNITÉ;38;22,80;
600230;SOCOLEC;ECLAIRAGE;4603;00058004603;SPOT TBT ENCASTRE SIMPLE  D 50 DORE;ARIC ;UNITÉ;7,80;4,89;
600231;SOCOLEC;ECLAIRAGE;2932;00058002932;LAMPE LED EN SUBSTITUTION DE LAMPE HALOGENE 8W LONG 118;ARIC ;UNITÉ;34;20,40;
600232;SOCOLEC;APPAREILLAGE;48400;00012048400;BOITE ETANCHE 81X81 POUR PRISE DE SOL;ARNOULD ;UNITÉ;14,43;8,66;
600233;SOCOLEC;APPAREILLAGE;48500;00012048500;PLAQUE D'OBTURATION CARREE EN INOX BROSSE;ARNOULD ;UNITÉ;32,94;19,76;
600234;SOCOLEC;APPAREILLAGE;48501;00012048501;PLAQUE D'OBTURATION RONDE EN INOX BROSSE;ARNOULD ;UNITÉ;33,9;20,34;
600235;SOCOLEC;APPAREILLAGE;48550;00012048550;VIROLLE DE REHAUSSE 40 A 50MM;ARNOULD ;UNITÉ;9,73;5,84;
600236;SOCOLEC;APPAREILLAGE;48551;00012048551;VIROLLE DE REHAUSSE 50 A 60MM;ARNOULD ;UNITÉ;10,3;6,18;
600237;SOCOLEC;APPAREILLAGE;48552;00012048552;VIROLLE DE REHAUSSE 60 A 80MM;ARNOULD ;UNITÉ;11,32;6,79;
600238;SOCOLEC;APPAREILLAGE;60100;00012060100;ESPACE INTERRUPTEUR 10A BORNES AUTO;ARNOULD ;UNITÉ;5,13;3,08;
600239;SOCOLEC;APPAREILLAGE;60101;00012060101;ESPACE VA ET VIENT 10A BORNES AUTO;ARNOULD ;UNITÉ;5,4;3,24;
600240;SOCOLEC;APPAREILLAGE;60102;00012060102;ESPACE DOUBLE VA ET VIENT 10A BORNES AUTO;ARNOULD ;UNITÉ;13,48;8,09;
600241;SOCOLEC;APPAREILLAGE;60105;00012060105;ESPACE INTER TEMOIN 10A BORNES AUTO;ARNOULD ;UNITÉ;17,7;10,62;
600242;SOCOLEC;APPAREILLAGE;60107;00012060107;ESPACE VA ET VIENT LUMINEUX BORNES AUTO;ARNOULD ;UNITÉ;14,3;8,58;
600243;SOCOLEC;APPAREILLAGE;60108;00012060108;ESPACE PERMUTATEUR BORNES AUTO;ARNOULD ;UNITÉ;20,59;12,35;
600244;SOCOLEC;APPAREILLAGE;60110;00012060110;ESPACE POUSSOIR 6A BORNES AUTO;ARNOULD ;UNITÉ;9,28;5,57;
600245;SOCOLEC;APPAREILLAGE;60111;00012060111;ESPACE POUSSOIR LUMINEUX BORNES AUTO;ARNOULD ;UNITÉ;17,91;10,75;
600246;SOCOLEC;APPAREILLAGE;60112;00012060112;ESPACE DOUBLE POUSSOIR BORNES AUTO;ARNOULD ;UNITÉ;23,3;13,98;
600247;SOCOLEC;APPAREILLAGE;60114;00012060114;ESPACE POUSSOIR + VV BORNES AUTO;ARNOULD ;UNITÉ;19,81;11,89;
600248;SOCOLEC;APPAREILLAGE;60116;00012060116;ESPACE POUSSOIR LUMINEUX PORTE ETIQUETTE + LAMPE 230V;ARNOULD ;UNITÉ;17,03;10,22;
600249;SOCOLEC;APPAREILLAGE;60118;00012060118;"ESPACE VA ET VIENT TEMOIN AVEC NEUTRE BORNES AUTO	";ARNOULD ;UNITÉ;18,32;10,99;
600250;SOCOLEC;APPAREILLAGE;60119;00012060119;ESPACE POUSSOIR O/F + BORNES AUTO;ARNOULD ;UNITÉ;24,01;14,41;
600251;SOCOLEC;APPAREILLAGE;60120;00012060120;ESPACE VA ET VIENT + INTER 10A BORNES AUTO;ARNOULD ;UNITÉ;22,44;13,46;
600252;SOCOLEC;APPAREILLAGE;60121;00012060121;ESPACE DOUBLE POUSSOIR +STOP BORNES AUTO;ARNOULD ;UNITÉ;24,01;14,41;
600253;SOCOLEC;APPAREILLAGE;60122;00012060122;ESPACE CDE VMC AVEC A BORNES AUTO;ARNOULD ;UNITÉ;20,74;12,44;
600254;SOCOLEC;APPAREILLAGE;60123;00012060123;ESPACE CDE VMC SANS A BORNES AUTO;ARNOULD ;UNITÉ;10,37;6,22;
600255;SOCOLEC;APPAREILLAGE;60131;00012060131;ESPACE PC  2 P + T 16A BORNES AUTO;ARNOULD ;UNITÉ;4,47;2,68;
600256;SOCOLEC;APPAREILLAGE;60517;00012060517;"ESPACE POUSSOIR A TELERUPTEUR  INTEGRE BORNES AUTO		";ARNOULD ;UNITÉ;54,47;32,68;
600257;SOCOLEC;APPAREILLAGE;60526;00012060526;ESPACE PRISE RJ45  CAT6 BLINDEE STP;ARNOULD ;UNITÉ;22,58;13,55;
600258;SOCOLEC;APPAREILLAGE;60527;00012060527;ESPACE PRISE RJ45  CAT5 ECRANTEE FTP;ARNOULD ;UNITÉ;11,59;6,95;
600259;SOCOLEC;APPAREILLAGE;60528;00012060528;ESPACE EMETTEUR RADIO MURAL  VR RTS;ARNOULD ;UNITÉ;n'existe plus;n'existe plus;
600260;SOCOLEC;APPAREILLAGE;60530;00012060530;ESPACE PC  2 P  10/16A;ARNOULD ;UNITÉ;6,52;3,91;
600261;SOCOLEC;APPAREILLAGE;60540;00012060540;ESPACE CONJ. PTT;ARNOULD ;UNITÉ;14,73;8,84;
600262;SOCOLEC;APPAREILLAGE;60548;00012060548;ESPACE PRISE 2 HAUT-PARLEURS;ARNOULD ;UNITÉ;9,92;5,95;
600263;SOCOLEC;APPAREILLAGE;60629;00012060629;ESPACE A VIS PRISE  TV;ARNOULD ;UNITÉ;10,49;6,29;
600264;SOCOLEC;APPAREILLAGE;60631;00012060631;ESPACE A VIS PC +  T;ARNOULD ;UNITÉ;4,94;2,96;
600265;SOCOLEC;APPAREILLAGE;60638;00012060638;ESPACE SORTIE DE CABLE 20A;ARNOULD ;UNITÉ;12,74;7,64;
600266;SOCOLEC;APPAREILLAGE;60671;00012060671;ESPACE PRISE TV SIMPLE;ARNOULD ;UNITÉ;12,13;7,28;
600267;SOCOLEC;APPAREILLAGE;60673;00012060673;ESPACE PRISE TV-FM;ARNOULD ;UNITÉ;21,56;12,94;
600268;SOCOLEC;APPAREILLAGE;60676;00012060676;ESPACE PRISE TV-FM TERMINALE;ARNOULD ;UNITÉ;26,09;15,65;
600269;SOCOLEC;APPAREILLAGE;60677;00012060677;ESPACE PRISE TV-FM-SAT;ARNOULD ;UNITÉ;22,03;13,22;
600270;SOCOLEC;APPAREILLAGE;60802;00012060802;ESPACE PLAQUE SIMPLE LUMIERE;ARNOULD ;UNITÉ;1,63;0,98;
600271;SOCOLEC;APPAREILLAGE;60822;00012060822;ESPACE PLAQUE DOUBLE  LUMIERE VERT.  ENTRAXE 57;ARNOULD ;UNITÉ;3,52;2,11;
600272;SOCOLEC;APPAREILLAGE;60842;00012060842;ESPACE PLAQUE DOUBLE  LUMIERE HOR. OU VERT.  ENTRAXE 71;ARNOULD ;UNITÉ;3,52;2,11;
600273;SOCOLEC;APPAREILLAGE;60862;00012060862;ESPACE PLAQUE TRIPLE  LUMIERE VERTICALE  ENTRAXE 57;ARNOULD ;UNITÉ;7,12;4,27;
600274;SOCOLEC;APPAREILLAGE;60882;00012060882;ESPACE PLAQUE TRIPLE LUMIERE VERT. OU HORIZ.  ENTRAXE 71;ARNOULD ;UNITÉ;7,12;4,27;
600275;SOCOLEC;APPAREILLAGE;69001;00012069001;INITIA MECANISME VA ET VIENT 10A;ARNOULD ;UNITÉ;6,55;3,93;
600276;SOCOLEC;APPAREILLAGE;69002;00012069002;INITIA MECANISME DOUBLE VA ET VIENT 10A;ARNOULD ;UNITÉ;16,11;9,67;
600277;SOCOLEC;APPAREILLAGE;69010;00012069010;INITIA MECANISME POUSSOIR 6A;ARNOULD ;UNITÉ;7,73;4,64;
600278;SOCOLEC;APPAREILLAGE;69019;00012069019;INITIA MECANISME CDE VOLET ROULANT INVERSEUR A POSITION MOMENTANEE;ARNOULD ;UNITÉ;35,76;21,46;
600279;SOCOLEC;APPAREILLAGE;69020;00012069020;INITIA MECANISME CDE VOLET ROULANT INVERSEUR A POSITON FIXE;ARNOULD ;UNITÉ;28,91;17,35;
600280;SOCOLEC;APPAREILLAGE;69021;00012069021;INITIA MECANISME DOUBLE POUSSOIR+STOP VOLET ROULANT;ARNOULD ;UNITÉ;35,54;21,32;
600281;SOCOLEC;APPAREILLAGE;69029;00012069029;INITIA PRISE TV SIMPLE;ARNOULD ;UNITÉ;10,67;6,40;
600282;SOCOLEC;APPAREILLAGE;69031;00012069031;INITIA PC 2P + T   10/16 A  A VIS;ARNOULD ;UNITÉ;5,51;3,31;
600283;SOCOLEC;APPAREILLAGE;69036;00012069036;INITIA PRISE RJ 45 CAT6 FTP;ARNOULD ;UNITÉ;15,1;9,06;
600284;SOCOLEC;APPAREILLAGE;69040;00012069040;INITIA PRISE TELEPHONE 8 PLOTS;ARNOULD ;UNITÉ;13,58;8,15;
600285;SOCOLEC;APPAREILLAGE;69042;00012069042;INITIA PRISE RJ 45 CAT 5 UTP;ARNOULD ;UNITÉ;11,95;7,17;
600286;SOCOLEC;APPAREILLAGE;69043;00012069043;INITIA PRISE RJ 45 NUMERIS;ARNOULD ;UNITÉ;36,01;21,61;
600287;SOCOLEC;APPAREILLAGE;69131;00012069131;INITIA PC 2P + T   10/16 A  AUTO;ARNOULD ;UNITÉ;5,16;3,10;
600288;SOCOLEC;APPAREILLAGE;69277;00012069277;INITIA PRISE TV-FM- SAT;ARNOULD ;UNITÉ;28,7;17,22;
600289;SOCOLEC;APPAREILLAGE;69282;00012069282;INITIA PRISE 1HP CONNEXION AUTO;ARNOULD ;UNITÉ;13,08;7,85;
600290;SOCOLEC;APPAREILLAGE;69283;00012069283;INITIA PRISE 2HP CONNEXION AUTO;ARNOULD ;UNITÉ;22,06;13,24;
600291;SOCOLEC;APPAREILLAGE;69400;00012069400;INITIA MANETTE POUR COMMANDE SIMPLE;ARNOULD ;UNITÉ;1,42;0,85;
600292;SOCOLEC;APPAREILLAGE;69407;00012069407;INITIA MANETTE VMC AVEC STOP LUM;ARNOULD ;UNITÉ;7,45;4,47;
600293;SOCOLEC;APPAREILLAGE;69417;00012069417;INITIA MANETTE VMC LUM;ARNOULD ;UNITÉ;6,17;3,70;
600294;SOCOLEC;APPAREILLAGE;69425;00012069425;INITIA MANETTE POUR CDE VOLET ROULANTS SUR MECANISME 69019;ARNOULD ;UNITÉ;7,69;4,61;
600295;SOCOLEC;APPAREILLAGE;69426;00012069426;INITIA MANETTE POUR CDE VOLET ROULANTS SUR MECANISME 69020;ARNOULD ;UNITÉ;7,69;4,61;
600296;SOCOLEC;APPAREILLAGE;69427;00012069427;INITIA MANETTE POUR CDE VOLET ROULANTS SUR MECANISME DBLE POUS+STOP 69021;ARNOULD ;UNITÉ;8,28;4,97;
600297;SOCOLEC;APPAREILLAGE;69429;00012069429;INITIA ENJOLIVEUR POUR PRISE TV SIMPLE;ARNOULD ;UNITÉ;3,2;1,92;
600298;SOCOLEC;APPAREILLAGE;69435;00012069435;INITIA ENJOLIVEUR POUR PRISE 2 P + T;ARNOULD ;UNITÉ;1,37;0,82;
600299;SOCOLEC;APPAREILLAGE;69450;00012069450;INITIA ENJOLIVEUR POUR PRISE TELEPHONE 8 PLOTS;ARNOULD ;UNITÉ;3,74;2,24;
600300;SOCOLEC;APPAREILLAGE;69491;00012069491;INITIA MANETTE POUR CDE VOLET BATTANTS SUR MECANISME DBLE POUS+STOP 69021;ARNOULD ;UNITÉ;8,13;4,88;
600301;SOCOLEC;APPAREILLAGE;69690;00012069690;INITIA MANETTE POUR CDE BIPOLAIRE ET PERMUTATEUR;ARNOULD ;UNITÉ;3,48;2,09;
600302;SOCOLEC;APPAREILLAGE;69800;00012069800;INITIA PLAQUE 1 POSTE LUM.;ARNOULD ;UNITÉ;2,35;1,41;
600303;SOCOLEC;APPAREILLAGE;69820;00012069820;INITIA PLAQUE 2 POSTES VERT. LUM.;ARNOULD ;UNITÉ;5,43;3,26;
600304;SOCOLEC;APPAREILLAGE;69840;00012069840;INITIA PLAQUE 2 POSTES HORZ. LUM.;ARNOULD ;UNITÉ;5,43;3,26;
600305;SOCOLEC;APPAREILLAGE;69870;00012069870;INITIA PLAQUE 3 POSTES VERT. LUM. ENTRAXE 71;ARNOULD ;UNITÉ;9,05;5,43;
600306;SOCOLEC;APPAREILLAGE;69880;00012069880;INITIA PLAQUE 3 POSTES HORZ. LUM.;ARNOULD ;UNITÉ;8,91;5,35;
600307;SOCOLEC;GENIE CLIMATIQUE;505920;00016505920;RADIATEUR CHALEUR DOUCE MARADJA PILOTAGE INTEL. 2000W BLANC HORIZ.;ATLANTIC;UNITÉ;1137;538,60;
600308;SOCOLEC;GENIE CLIMATIQUE;021107;00016021107;CHAUFFE EAU BLINDE VM  75L MONO MURAL;ATLANTIC;UNITÉ;363;151,01;
600309;SOCOLEC;GENIE CLIMATIQUE;021110;00016021110;CHAUFFE EAU BLINDE VM 100L MONO MURAL;ATLANTIC;UNITÉ;366;126,88;
600310;SOCOLEC;GENIE CLIMATIQUE;021115;00016021115;CHAUFFE EAU BLINDE VM 150L MONO MURAL;ATLANTIC;UNITÉ;426;147,68;
600311;SOCOLEC;GENIE CLIMATIQUE;021120;00016021120;CHAUFFE EAU BLINDE VM 200L MONO MURAL;ATLANTIC;UNITÉ;487;168,83;
600312;SOCOLEC;GENIE CLIMATIQUE;021315;00016021315;CHAUFFE EAU BLINDE VM 150L TC MURAL;ATLANTIC;UNITÉ;526;218,82;
600313;SOCOLEC;GENIE CLIMATIQUE;021320;00016021320;CHAUFFE EAU BLINDE VM 200L TC MURAL;ATLANTIC;UNITÉ;596;247,94;
600314;SOCOLEC;GENIE CLIMATIQUE;022115;00016022115;CHAUFFE EAU BLINDE VS 150L MONO S/SOCLE;ATLANTIC;UNITÉ;586;243,78;
600315;SOCOLEC;GENIE CLIMATIQUE;022120;00016022120;CHAUFFE EAU BLINDE VS 200L MONO S/SOCLE;ATLANTIC;UNITÉ;681;283,30;
600316;SOCOLEC;GENIE CLIMATIQUE;022125;00016022125;CHAUFFE EAU BLINDE VS 250L MONO S/SOCLE;ATLANTIC;UNITÉ;716;248,21;
600317;SOCOLEC;GENIE CLIMATIQUE;022130;00016022130;CHAUFFE EAU BLINDE VS 300L MONO S/SOCLE;ATLANTIC;UNITÉ;758;262,77;
